transaction_id,user_id,timestamp,payment_method,amount,status,city,merchant_category,device_type
T002194,U0167,2/18/2024 15:18,Card,12581.71,Success,Kolkata,Fuel,Android
T002195,U0163,8/25/2024 4:54,Wallet,293.8,Success,Delhi,Education,iOS
T002196,U0234,11/19/2024 2:57,Card,1023.67,Success,Ahmedabad,Healthcare,Android
T002197,U0171,9/9/2024 10:15,Wallet,277.26,Failed,Bangalore,Healthcare,Android
T002198,U0077,5/1/2024 15:41,UPI,19801.03,Success,Chennai,Healthcare,Web
T002199,U0223,9/12/2024 7:28,UPI,261.86,Success,Chennai,Shopping,Android
T002200,U0164,5/25/2024 14:03,Wallet,429.18,Failed,Bangalore,Transport,Android
T002201,U0130,2/23/2024 6:44,QR,293.41,Success,Mumbai,Entertainment,Web
T002202,U0437,2/8/2024 15:35,Wallet,9543.11,Success,Kolkata,Grocery,iOS
T002203,U0105,10/20/2024 20:15,UPI,401.37,Success,Bangalore,Shopping,Android
T002204,U0399,6/5/2024 21:25,Card,1419.44,Success,Mumbai,Education,iOS
T002205,U0187,8/6/2024 9:29,UPI,130.23,Success,Pune,Healthcare,Android
T002206,U0014,5/16/2024 18:04,UPI,2364.53,Success,Delhi,Entertainment,iOS
T002207,U0219,7/23/2024 22:10,Wallet,15955.32,Success,Chennai,Fuel,Android
T002208,U0179,10/28/2024 2:42,UPI,432.55,Success,Mumbai,Grocery,Android
T002209,U0341,10/24/2024 5:14,QR,473.24,Failed,Chennai,Entertainment,Android
T002210,U0449,9/8/2024 21:10,UPI,463.4,Failed,Chennai,Grocery,Android
T002211,U0056,10/9/2024 19:51,UPI,723.94,Failed,Pune,Utilities,Android
T002212,U0207,7/29/2024 13:41,Wallet,10149.72,Success,Hyderabad,Fuel,Web
T002213,U0368,4/26/2024 14:47,UPI,392.73,Success,Hyderabad,Entertainment,Android
T002214,U0127,4/30/2024 13:57,UPI,81.74,Success,Kolkata,Healthcare,iOS
T002215,U0365,4/22/2024 0:08,Card,21933.09,Success,Chennai,Transport,Android
T002216,U0067,3/1/2024 5:49,Card,541.78,Pending,Ahmedabad,Food,iOS
T002217,U0459,8/15/2024 14:15,UPI,10091.08,Failed,Mumbai,Entertainment,Android
T002218,U0143,8/27/2024 1:35,UPI,1960.49,Success,Pune,Food,Android
T002219,U0055,1/17/2024 20:54,QR,,Success,Mumbai,Grocery,Android
T002220,U0440,6/25/2024 18:55,UPI,678.52,Success,Mumbai,Grocery,iOS
T002221,U0377,11/16/2024 7:04,UPI,434.63,Success,Pune,Education,Android
T002222,U0374,8/5/2024 8:35,UPI,64,Success,Pune,Transport,iOS
T002223,U0298,1/10/2024 10:05,UPI,19925.14,Failed,Pune,Healthcare,iOS
T002224,U0126,9/12/2024 6:13,UPI,341.32,Success,Hyderabad,Education,Android
T002225,U0124,2/27/2024 17:00,Wallet,218.92,Success,Hyderabad,Shopping,Android
T002226,U0019,3/29/2024 6:38,UPI,2764.21,Success,Ahmedabad,Food,Android
T002227,U0227,3/27/2024 0:04,UPI,466.67,Success,Hyderabad,Fuel,iOS
T002228,U0185,10/12/2024 5:44,UPI,821.35,Success,Bangalore,Shopping,iOS
T002229,U0420,5/23/2024 7:36,UPI,2980.67,Success,Chennai,Food,Web
T002230,U0339,4/26/2024 6:02,UPI,436.18,Success,Chennai,Healthcare,Android
T002231,U0399,5/2/2024 10:24,Wallet,482.05,Success,Ahmedabad,Food,Android
T002232,U0141,6/9/2024 19:45,UPI,311.08,Success,Chennai,Shopping,Android
T002233,U0208,4/29/2024 12:36,UPI,548.82,Success,Chennai,Utilities,Android
T002234,U0106,4/20/2024 11:20,NetBanking,166.57,Success,Bangalore,Shopping,Android
T002235,U0306,12/13/2024 2:07,UPI,2437.77,Success,Kolkata,Grocery,Android
T002236,U0148,5/26/2024 4:53,UPI,665.11,Success,Bangalore,Utilities,Android
T002237,U0133,11/16/2024 6:02,Card,56,Success,Bangalore,Shopping,Android
T002238,U0192,10/26/2024 18:49,UPI,2493.66,Success,Hyderabad,Grocery,iOS
T002239,U0468,6/17/2024 15:33,Card,1600.91,Failed,Hyderabad,Grocery,Android
T002240,U0472,10/7/2024 5:20,UPI,852.63,Success,Delhi,Utilities,iOS
T002241,U0351,10/5/2024 19:19,UPI,333.82,Success,Delhi,Entertainment,iOS
T002242,U0418,8/27/2024 10:59,UPI,240.38,Success,Chennai,Education,Android
T002243,U0066,7/27/2024 12:46,UPI,438.88,Success,Ahmedabad,Entertainment,iOS
T002244,U0232,10/21/2024 10:28,NetBanking,368.78,Success,Kolkata,Transport,Android
T002245,U0045,7/22/2024 20:05,NetBanking,2934.35,Success,Delhi,Education,Android
T002246,U0073,3/1/2024 7:39,Card,59.74,Success,Hyderabad,Fuel,Android
T002247,U0215,5/30/2024 3:19,Card,93.9,Success,Kolkata,Grocery,Android
T002248,U0411,5/23/2024 20:52,UPI,255.42,Failed,Ahmedabad,Shopping,Android
T002249,U0160,1/26/2024 23:44,UPI,99.4,Success,Kolkata,Education,iOS
T002250,U0450,12/11/2024 9:44,UPI,932.14,Success,Chennai,Transport,Android
T002251,U0371,11/30/2024 21:04,NetBanking,1660.66,Success,Bangalore,Healthcare,Android
T002252,U0377,11/29/2024 12:53,Wallet,931.51,Success,Bangalore,Grocery,Android
T002253,U0035,6/30/2024 5:53,Wallet,1954.46,Success,Mumbai,Transport,Android
T002254,U0461,2/23/2024 18:19,Card,296.93,Success,Mumbai,Fuel,iOS
T002255,U0165,3/12/2024 18:15,Card,460.43,Success,Chennai,Fuel,Android
T002256,U0443,1/15/2024 8:09,UPI,174.04,Success,Kolkata,Shopping,Android
T002257,U0142,7/10/2024 10:37,Card,95.51,Success,Pune,Shopping,iOS
T002258,U0448,9/15/2024 3:58,NetBanking,324.79,Pending,Ahmedabad,Grocery,iOS
T002259,U0041,12/28/2024 8:20,UPI,211.39,Success,Kolkata,Shopping,Web
T002260,U0233,10/9/2024 10:02,NetBanking,153.69,Success,Chennai,Utilities,Android
T002261,U0367,3/11/2024 23:21,UPI,12966.15,Success,Pune,Education,Android
T002262,U0122,5/19/2024 17:57,NetBanking,161.5,Success,Kolkata,Shopping,Android
T002263,U0090,7/3/2024 14:53,NetBanking,198.99,Success,Chennai,Grocery,Android
T002264,U0006,8/16/2024 8:12,Card,287.93,Success,Mumbai,Fuel,Android
T002265,U0457,11/16/2024 9:12,Card,465.48,Success,Pune,Fuel,Android
T002266,U0477,1/21/2024 14:02,Card,284.08,Success,Hyderabad,Food,iOS
T002267,U0233,12/12/2024 9:07,UPI,56.47,Success,Ahmedabad,Food,Web
T002268,U0221,4/20/2024 1:23,QR,482.34,Success,Delhi,Transport,Android
T002269,U0366,4/11/2024 12:05,Card,849.09,Success,Hyderabad,Education,Android
T002270,U0413,2/3/2024 16:29,UPI,2878.3,Success,Kolkata,Entertainment,iOS
T002271,U0118,1/9/2024 0:18,UPI,170.4,Success,Bangalore,Education,Android
T002272,U0333,11/4/2024 7:39,Wallet,2761.68,Success,Chennai,Grocery,iOS
T002273,U0219,11/28/2024 10:52,Card,834.26,Success,Mumbai,Food,iOS
T002274,U0183,6/30/2024 12:49,Card,167.36,Success,Bangalore,Grocery,Android
T002275,U0476,6/22/2024 0:52,NetBanking,1418.81,Pending,Mumbai,Transport,Android
T002276,U0208,3/31/2024 17:21,UPI,2736.55,Success,Hyderabad,Transport,iOS
T002277,U0176,3/7/2024 16:53,Card,2879.71,Success,Delhi,Shopping,Web
T002278,U0085,1/13/2024 17:35,NetBanking,,Success,Mumbai,Food,iOS
T002279,U0393,5/23/2024 13:09,Card,76.73,Success,Chennai,Shopping,Android
T002280,U0312,5/23/2024 0:46,UPI,64.2,Success,Delhi,Healthcare,Android
T002281,U0138,8/30/2024 12:38,NetBanking,409.94,Success,Delhi,Transport,Android
T002282,U0021,8/17/2024 2:21,Wallet,259.01,Success,Bangalore,Utilities,Android
T002283,U0388,6/16/2024 19:04,Card,418.05,Success,Bangalore,Shopping,iOS
T002284,U0240,5/18/2024 3:40,QR,455.2,Success,Mumbai,Entertainment,Web
T002285,U0304,9/29/2024 11:10,Card,92.03,Success,Pune,Grocery,Android
T002286,U0334,3/20/2024 4:02,UPI,324.33,Pending,Ahmedabad,Food,Android
T002287,U0414,8/1/2024 7:21,QR,2677.26,Success,Pune,Fuel,Android
T002288,U0073,7/31/2024 19:45,Wallet,21707.88,Success,Chennai,Healthcare,iOS
T002289,U0130,1/10/2024 8:23,NetBanking,83.92,Success,Mumbai,Utilities,Android
T002290,U0461,5/19/2024 9:08,NetBanking,437.67,Success,Kolkata,Grocery,Android
T002291,U0195,11/3/2024 17:20,UPI,431.05,Success,Chennai,Utilities,iOS
T002292,U0015,5/22/2024 18:09,NetBanking,379.1,Success,Bangalore,Utilities,Android
T002293,U0291,10/20/2024 13:41,NetBanking,486.57,Success,Hyderabad,Healthcare,Android
T002294,U0101,5/19/2024 6:04,Wallet,249.02,Success,Bangalore,Education,Android
T002295,U0400,4/23/2024 9:44,UPI,388.2,Failed,Pune,Grocery,iOS
T002296,U0368,11/22/2024 20:04,Card,1693.1,Success,Ahmedabad,Entertainment,Android
T002297,U0161,6/11/2024 9:45,UPI,2581.79,Success,Pune,Utilities,Android
T002298,U0154,11/2/2024 23:45,UPI,6909.68,Success,Bangalore,Shopping,Android
T002299,U0042,3/15/2024 1:07,Wallet,4185.51,Failed,Delhi,Entertainment,iOS
T002300,U0420,6/22/2024 18:17,NetBanking,259.48,Success,Pune,Utilities,Android
T002301,U0446,10/12/2024 10:44,UPI,271.95,Success,Ahmedabad,Shopping,Android
T002302,U0389,7/19/2024 4:07,UPI,340.11,Success,Pune,Fuel,Web
T002303,U0324,4/18/2024 10:57,QR,256.83,Success,Chennai,Transport,Android
T002304,U0245,9/12/2024 19:13,NetBanking,555.55,Success,Kolkata,Entertainment,Android
T002305,U0425,8/27/2024 15:50,Wallet,7383.55,Success,Hyderabad,Food,Android
T002306,U0055,4/17/2024 10:54,NetBanking,69.7,Success,Chennai,Entertainment,Android
T002307,U0324,4/21/2024 14:02,Wallet,320.09,Success,Hyderabad,Shopping,iOS
T002308,U0252,5/16/2024 3:58,UPI,1553.64,Success,Bangalore,Utilities,Web
T002309,U0094,6/12/2024 14:07,Card,804.03,Success,Delhi,Entertainment,Android
T002310,U0306,9/10/2024 10:49,Wallet,1098.19,Success,Chennai,Utilities,Android
T002311,U0162,10/26/2024 2:29,UPI,148.99,Success,Hyderabad,Shopping,Android
T002312,U0075,9/4/2024 4:49,UPI,2861.17,Success,Hyderabad,Education,Android
T002313,U0339,8/25/2024 8:41,Card,160.66,Success,Kolkata,Fuel,Android
T002314,U0380,10/5/2024 22:15,Card,1055.47,Success,Pune,Transport,iOS
T002315,U0479,11/12/2024 11:28,UPI,470.56,Success,Ahmedabad,Transport,iOS
T002316,U0174,10/11/2024 3:46,UPI,780.3,Success,Pune,Utilities,Web
T002317,U0134,7/15/2024 7:24,QR,102.13,Success,Hyderabad,Entertainment,Android
T002318,U0469,9/23/2024 1:16,UPI,356.96,Success,Pune,Food,Android
T002319,U0093,5/5/2024 5:29,Card,4301.07,Success,Chennai,Transport,iOS
T002320,U0085,5/24/2024 5:43,UPI,95.79,Success,Mumbai,Education,Android
T002321,U0395,8/8/2024 11:52,UPI,158.85,Success,Kolkata,Fuel,Android
T002322,U0160,3/20/2024 13:50,Wallet,21581.34,Success,Hyderabad,Education,Web
T002323,U0209,5/18/2024 15:57,Card,130.78,Success,Ahmedabad,Fuel,Web
T002324,U0143,3/9/2024 22:23,NetBanking,151.94,Success,Pune,Grocery,iOS
T002325,U0431,3/2/2024 18:54,Card,1875.96,Success,Ahmedabad,Food,iOS
T002326,U0326,8/24/2024 9:02,NetBanking,2783.91,Success,Chennai,Grocery,Android
T002327,U0279,1/3/2024 18:21,Wallet,20296.8,Success,Chennai,Transport,Android
T002328,U0119,2/29/2024 18:06,UPI,93.99,Success,Ahmedabad,Fuel,Android
T002329,U0167,6/3/2024 3:48,Wallet,181.39,Success,Ahmedabad,Education,iOS
T002330,U0351,9/14/2024 1:39,UPI,1088.46,Success,Mumbai,Shopping,iOS
T002331,U0486,3/11/2024 12:13,Card,264.67,Success,Kolkata,Fuel,Web
T002332,U0468,9/21/2024 18:13,Card,367.51,Pending,Mumbai,Grocery,iOS
T002333,U0170,1/12/2024 8:08,QR,1547.58,Success,Kolkata,Fuel,Android
T002334,U0073,12/17/2024 3:01,Wallet,638.25,Success,Hyderabad,Food,Web
T002335,U0070,11/3/2024 19:00,Wallet,1962.81,Success,Kolkata,Grocery,Android
T002336,U0044,6/3/2024 21:50,Card,1720.4,Success,Delhi,Education,Android
T002337,U0474,10/5/2024 7:56,UPI,242.21,Failed,Kolkata,Transport,iOS
T002338,U0386,11/9/2024 1:35,UPI,434.54,Success,Pune,Education,Web
T002339,U0459,6/29/2024 22:28,UPI,16676.58,Success,Kolkata,Entertainment,Android
T002340,U0273,9/20/2024 13:32,UPI,197.96,Success,Ahmedabad,Education,Web
T002341,U0048,5/27/2024 8:25,NetBanking,2694.81,Success,Mumbai,Entertainment,Android
T002342,U0086,10/20/2024 13:43,UPI,1289.42,Success,Ahmedabad,Food,Android
T002343,U0362,8/8/2024 17:16,Wallet,23201.29,Pending,Mumbai,Healthcare,Web
T002344,U0102,12/15/2024 23:16,Card,479.41,Success,Bangalore,Entertainment,Android
T002345,U0131,12/25/2024 13:19,UPI,475.23,Success,Delhi,Grocery,Android
T002346,U0155,5/1/2024 17:12,NetBanking,21263.15,Success,Kolkata,Utilities,Android
T002347,U0133,4/4/2024 0:37,UPI,341.66,Success,Ahmedabad,Fuel,Android
T002348,U0181,4/14/2024 11:38,UPI,483.76,Success,Pune,Fuel,Android
T002349,U0421,11/25/2024 6:33,UPI,188.44,Success,Delhi,Grocery,Android
T002350,U0213,1/15/2024 16:19,NetBanking,1696.49,Success,Hyderabad,Utilities,Android
T002351,U0016,3/20/2024 1:04,UPI,361.65,Failed,Kolkata,Utilities,iOS
T002352,U0387,2/23/2024 12:40,UPI,180.89,Success,Pune,Utilities,Android
T002353,U0275,10/20/2024 4:10,UPI,285.26,Success,Delhi,Education,iOS
T002354,U0441,8/11/2024 2:21,UPI,2867.77,Success,Ahmedabad,Utilities,Android
T002355,U0475,10/25/2024 9:49,NetBanking,286.51,Success,Pune,Education,iOS
T002356,U0431,4/15/2024 9:00,Wallet,2483.1,Failed,Kolkata,Grocery,Web
T002357,U0126,7/18/2024 17:07,NetBanking,267.82,Success,Hyderabad,Food,Android
T002358,U0416,10/19/2024 16:05,Wallet,283.6,Success,Hyderabad,Healthcare,Android
T002359,U0030,9/29/2024 21:48,Card,387.75,Success,Hyderabad,Transport,iOS
T002360,U0108,4/4/2024 6:11,Card,1787.53,Success,Chennai,Fuel,Android
T002361,U0161,10/22/2024 2:58,NetBanking,1719.38,Success,Pune,Entertainment,Android
T002362,U0019,10/24/2024 7:30,NetBanking,1313.22,Success,Chennai,Shopping,Web
T002363,U0462,7/14/2024 0:25,UPI,2062.41,Success,Chennai,Food,Android
T002364,U0137,5/31/2024 20:11,UPI,330.04,Failed,Pune,Education,Android
T002365,U0191,1/10/2024 0:38,QR,1938.99,Success,Bangalore,Education,Android
T002366,U0187,12/4/2024 14:28,Card,24561.37,Success,Bangalore,Food,iOS
T002367,U0152,6/20/2024 5:56,UPI,1979.38,Success,Bangalore,Utilities,Web
T002368,U0195,2/7/2024 9:51,UPI,441.18,Success,Mumbai,Transport,Android
T002369,U0406,11/14/2024 9:54,UPI,286.37,Success,Kolkata,Utilities,iOS
T002370,U0280,7/9/2024 18:28,UPI,189.51,Success,Mumbai,Transport,iOS
T002371,U0164,8/30/2024 13:02,Card,3315.32,Success,Kolkata,Shopping,Android
T002372,U0170,4/3/2024 22:15,UPI,54.91,Failed,Bangalore,Fuel,Android
T002373,U0339,1/14/2024 11:30,UPI,330.98,Pending,Delhi,Shopping,Android
T002374,U0334,9/8/2024 12:43,Card,85.09,Success,Mumbai,Healthcare,Android
T002375,U0018,3/8/2024 8:50,UPI,339.92,Pending,Mumbai,Utilities,Web
T002376,U0110,9/21/2024 19:33,Card,419.32,Success,Mumbai,Utilities,Android
T002377,U0428,11/9/2024 16:31,Card,140.9,Success,Chennai,Shopping,Android
T002378,U0193,2/11/2024 8:06,NetBanking,2240.55,Success,Bangalore,Education,iOS
T002379,U0182,1/27/2024 11:18,UPI,365.68,Success,Ahmedabad,Food,iOS
T002380,U0143,11/8/2024 11:58,UPI,59.87,Failed,Kolkata,Shopping,iOS
T002381,U0021,12/27/2024 13:34,Wallet,1071.47,Success,Chennai,Shopping,Android
T002382,U0245,11/19/2024 18:02,Card,496.81,Success,Kolkata,Fuel,Web
T002383,U0439,2/24/2024 5:46,Card,2716.91,Success,Delhi,Entertainment,Android
T002384,U0172,6/1/2024 19:46,UPI,1402.12,Success,Bangalore,Utilities,Android
T002385,U0475,4/3/2024 14:08,UPI,2587.35,Success,Pune,Transport,Android
T002386,U0220,11/28/2024 21:53,UPI,331.3,Success,Ahmedabad,Food,Android
T002387,U0353,9/29/2024 14:30,Wallet,14712.46,Success,Kolkata,Transport,Web
T002388,U0323,4/17/2024 22:30,UPI,266.36,Success,Hyderabad,Utilities,iOS
T002389,U0244,4/1/2024 16:31,Card,104.18,Success,Chennai,Healthcare,Web
T002390,U0003,8/29/2024 6:24,Wallet,1657.01,Success,Hyderabad,Fuel,Android
T002391,U0310,8/13/2024 14:00,Card,1224.12,Success,Bangalore,Fuel,Android
T002392,U0357,9/24/2024 13:44,UPI,2544.38,Failed,Ahmedabad,Grocery,Android
T002393,U0373,5/28/2024 5:17,Wallet,8085.65,Success,Mumbai,Healthcare,Android
T002394,U0111,2/23/2024 3:46,Wallet,2546.38,Success,Bangalore,Shopping,Android
T002395,U0380,11/6/2024 12:48,UPI,222.22,Success,Chennai,Grocery,Android
T002396,U0370,2/15/2024 21:02,Card,228.75,Success,Ahmedabad,Entertainment,Android
T002397,U0040,1/19/2024 23:08,UPI,2104.28,Success,Kolkata,Transport,iOS
T002398,U0099,4/12/2024 12:37,QR,210.29,Failed,Hyderabad,Food,iOS
T002399,U0491,1/12/2024 2:00,Wallet,212.5,Success,Hyderabad,Shopping,Web
T002400,U0385,6/19/2024 16:26,NetBanking,207.49,Success,Ahmedabad,Shopping,Android
T002401,U0208,8/31/2024 14:23,Wallet,2624.78,Success,Ahmedabad,Healthcare,Android
T002402,U0451,9/20/2024 14:08,QR,177.17,Success,Bangalore,Shopping,Android
T002403,U0347,4/27/2024 11:59,Card,119.9,Success,Kolkata,Grocery,Android
T002404,U0363,11/13/2024 17:06,UPI,2993.01,Success,Ahmedabad,Shopping,iOS
T002405,U0343,10/5/2024 9:41,NetBanking,689.33,Success,Pune,Transport,Android
T002406,U0048,5/7/2024 7:27,Wallet,2500.17,Success,Delhi,Transport,Android
T002407,U0120,3/29/2024 4:56,UPI,1781.02,Failed,Delhi,Entertainment,Android
T002408,U0183,6/14/2024 13:39,UPI,1972.09,Success,Kolkata,Education,iOS
T002409,U0278,4/21/2024 23:48,UPI,1791.8,Success,Hyderabad,Transport,Android
T002410,U0386,7/20/2024 2:08,Wallet,238.67,Success,Hyderabad,Fuel,Web
T002411,U0020,10/26/2024 20:05,NetBanking,13174.27,Success,Chennai,Education,Android
T002412,U0461,2/21/2024 6:59,UPI,357.01,Success,Delhi,Shopping,Web
T002413,U0216,4/7/2024 19:00,UPI,2439.57,Success,Mumbai,Fuel,Android
T002414,U0010,6/23/2024 16:19,UPI,17029.65,Success,Chennai,Food,Android
T002415,U0434,3/6/2024 9:00,Card,977.81,Success,Ahmedabad,Entertainment,iOS
T002416,U0409,11/14/2024 8:58,Card,293.53,Failed,Bangalore,Shopping,Android
T002417,U0155,2/8/2024 17:05,NetBanking,451.47,Success,Delhi,Fuel,Android
T002418,U0330,4/22/2024 1:53,Card,253.62,Success,Kolkata,Healthcare,Android
T002419,U0217,2/25/2024 23:12,UPI,346.01,Success,Hyderabad,Entertainment,iOS
T002420,U0373,5/8/2024 14:07,QR,331.84,Success,Ahmedabad,Healthcare,Android
T002421,U0105,4/24/2024 13:48,Wallet,63.56,Success,Delhi,Shopping,Android
T002422,U0439,9/20/2024 15:53,UPI,168.24,Success,Delhi,Entertainment,Web
T002423,U0411,9/13/2024 5:25,UPI,2616.89,Success,Delhi,Grocery,iOS
T002424,U0279,6/28/2024 14:06,Card,497.07,Success,Delhi,Food,Web
T002425,U0470,6/4/2024 8:43,UPI,99.25,Success,Ahmedabad,Education,Android
T002426,U0254,10/25/2024 5:01,QR,24028.76,Success,Mumbai,Food,Android
T002427,U0359,3/17/2024 22:56,Card,1664.41,Success,Hyderabad,Grocery,Android
T002428,U0042,7/19/2024 14:47,NetBanking,172.6,Success,Mumbai,Education,Android
T002429,U0426,9/15/2024 16:22,UPI,280.19,Success,Mumbai,Healthcare,iOS
T002430,U0021,3/19/2024 0:06,UPI,2272.93,Success,Mumbai,Transport,Web
T002431,U0344,8/18/2024 15:10,NetBanking,160.72,Success,Delhi,Grocery,Android
T002432,U0125,8/14/2024 3:14,UPI,2752.25,Success,Ahmedabad,Healthcare,Android
T002433,U0409,1/20/2024 11:11,Card,19963.24,Success,Hyderabad,Shopping,Android
T002434,U0482,9/29/2024 19:59,Card,2292.59,Success,Hyderabad,Transport,iOS
T002435,U0004,7/20/2024 12:14,Card,94.29,Failed,Delhi,Food,iOS
T002436,U0162,6/2/2024 0:37,Card,1377.13,Success,Hyderabad,Food,Android
T002437,U0304,7/26/2024 4:12,UPI,282.2,Success,Pune,Grocery,iOS
T002438,U0483,12/15/2024 5:47,UPI,2004.26,Success,Chennai,Utilities,Android
T002439,U0335,8/27/2024 0:42,Card,1053.19,Success,Chennai,Food,iOS
T002440,U0489,10/26/2024 23:33,UPI,172.38,Success,Hyderabad,Shopping,iOS
T002441,U0085,1/29/2024 0:36,UPI,1005.91,Failed,Kolkata,Healthcare,iOS
T002442,U0453,8/9/2024 12:30,NetBanking,452.02,Success,Mumbai,Fuel,Android
T002443,U0272,10/18/2024 18:21,Wallet,105.25,Success,Hyderabad,Grocery,Android
T002444,U0399,12/24/2024 11:26,UPI,55.58,Pending,Ahmedabad,Utilities,iOS
T002445,U0006,12/9/2024 6:32,Wallet,429.12,Failed,Bangalore,Shopping,Android
T002446,U0131,12/4/2024 6:16,Wallet,2807.58,Success,Hyderabad,Utilities,Web
T002447,U0244,1/10/2024 17:17,UPI,1636.16,Success,Ahmedabad,Food,iOS
T002448,U0215,4/11/2024 7:13,UPI,422.77,Success,Ahmedabad,Utilities,Android
T002449,U0435,5/5/2024 17:21,NetBanking,1842.02,Failed,Delhi,Shopping,iOS
T002450,U0090,1/7/2024 15:59,UPI,55.39,Success,Kolkata,Shopping,iOS
T002451,U0012,3/14/2024 22:37,UPI,136.88,Success,Hyderabad,Shopping,Android
T002452,U0075,4/19/2024 1:05,UPI,277.23,Success,Chennai,Food,Android
T002453,U0182,8/7/2024 3:42,Wallet,1830.02,Success,Hyderabad,Entertainment,
T002454,U0300,3/23/2024 16:16,UPI,1290.2,Success,Hyderabad,Healthcare,Web
T002455,U0495,10/8/2024 19:30,NetBanking,2430.69,Success,Hyderabad,Shopping,Web
T002456,U0367,4/5/2024 9:33,NetBanking,369.63,Success,Hyderabad,Healthcare,Web
T002457,U0251,2/14/2024 0:03,Card,265.83,Success,Delhi,Transport,Web
T002458,U0425,1/31/2024 12:11,NetBanking,288.54,Success,Chennai,Fuel,Android
T002459,U0499,1/13/2024 0:30,UPI,118.96,Success,Kolkata,Grocery,iOS
T002460,U0396,1/9/2024 10:21,Card,800.17,Success,Chennai,Shopping,Android
T002461,U0212,1/5/2024 15:06,UPI,150.7,Success,Bangalore,Utilities,Android
T002462,U0238,3/27/2024 2:46,UPI,216.53,Success,Delhi,Fuel,Android
T002463,U0104,6/13/2024 6:55,Card,17555.45,Success,Pune,Fuel,Android
T002464,U0282,6/24/2024 21:58,UPI,93.68,Failed,Mumbai,Shopping,Android
T002465,U0318,5/10/2024 7:35,UPI,490.02,Success,Delhi,Fuel,Android
T002466,U0374,2/24/2024 8:33,Card,479.33,Success,Bangalore,Food,Android
T002467,U0452,1/16/2024 7:11,UPI,17061.42,Success,Ahmedabad,Education,Android
T002468,U0243,4/29/2024 15:04,Wallet,348.01,Success,Bangalore,Food,Android
T002469,U0403,11/25/2024 9:03,Card,364.37,Success,Bangalore,Grocery,Android
T002470,U0259,9/22/2024 9:05,Card,883.08,Success,Chennai,Fuel,iOS
T002471,U0039,8/10/2024 3:08,UPI,357.46,Failed,Bangalore,Food,Android
T002472,U0037,11/19/2024 3:07,Card,2544.25,Success,Bangalore,Utilities,Android
T002473,U0226,6/8/2024 21:24,Card,2889.25,Success,Pune,Shopping,Android
T002474,U0221,7/1/2024 1:11,Wallet,398.69,Success,Hyderabad,Healthcare,Android
T002475,U0198,2/24/2024 23:09,Wallet,178.98,Success,Bangalore,Healthcare,Android
T002476,U0204,1/27/2024 20:38,Wallet,132.46,Success,Hyderabad,Fuel,Android
T002477,U0418,5/9/2024 12:55,UPI,104.69,Success,Hyderabad,Food,Web
T002478,U0294,12/3/2024 20:03,UPI,2122.59,Success,Delhi,Food,Web
T002479,U0445,6/9/2024 8:33,UPI,2837.79,Failed,Kolkata,Entertainment,Android
T002480,U0339,9/30/2024 13:56,UPI,1776.96,Success,Pune,Grocery,Android
T002481,U0028,3/13/2024 6:42,Card,10522.38,Success,Mumbai,Grocery,iOS
T002482,U0259,5/1/2024 22:26,Card,497.17,Success,Pune,Shopping,Android
T002483,U0103,3/28/2024 2:20,Card,2256.19,Success,Pune,Education,iOS
T002484,U0234,5/17/2024 9:35,UPI,417.94,Success,Bangalore,Utilities,Android
T002485,U0419,6/29/2024 14:42,UPI,395.88,Success,Chennai,Transport,Android
T002486,U0059,1/14/2024 6:20,UPI,2730.9,Success,Pune,Entertainment,Android
T002487,U0425,4/6/2024 1:24,UPI,376.7,Success,Delhi,Grocery,Android
T002488,U0238,12/17/2024 23:14,Wallet,440.16,Success,Pune,Healthcare,Android
T002489,U0236,2/28/2024 0:49,Wallet,178.91,Failed,Kolkata,Food,Android
T002490,U0046,3/24/2024 13:26,Card,2961.74,Failed,Chennai,Fuel,iOS
T002491,U0012,11/9/2024 0:14,Card,379.53,Failed,Ahmedabad,Shopping,iOS
T002492,U0497,8/9/2024 6:27,UPI,274.51,Success,Ahmedabad,Healthcare,Web
T002493,U0107,4/4/2024 13:43,UPI,307.19,Success,Mumbai,Utilities,Web
T002494,U0246,11/1/2024 3:14,Card,436.28,Failed,Bangalore,Entertainment,Android
T002495,U0044,7/16/2024 2:54,Wallet,12624.08,Success,Bangalore,Fuel,Android
T002496,U0195,5/29/2024 22:13,Card,16158.23,Success,Bangalore,Transport,iOS
T002497,U0492,1/31/2024 23:37,UPI,140.71,Success,Kolkata,Healthcare,iOS
T002498,U0486,8/13/2024 11:33,QR,355.95,Success,Hyderabad,Fuel,Web
T002499,U0067,6/14/2024 17:31,UPI,5111.09,Success,Chennai,Transport,Android
T002500,U0352,12/27/2024 3:13,UPI,468.87,Success,Ahmedabad,Fuel,Android
T002501,U0462,8/3/2024 23:25,Wallet,93.01,Success,Ahmedabad,Fuel,Android
T002502,U0436,12/17/2024 11:05,UPI,478.77,Success,Kolkata,Transport,Android
T002503,U0051,2/19/2024 20:31,UPI,461.9,Success,Chennai,Education,iOS
T002504,U0269,3/29/2024 19:22,UPI,18460.42,Success,Hyderabad,Fuel,Android
T002505,U0445,3/26/2024 11:57,UPI,11063.86,Success,Pune,Shopping,Android
T002506,U0205,3/4/2024 8:27,UPI,,Success,Bangalore,Utilities,Android
T002507,U0338,4/2/2024 5:19,UPI,131.58,Failed,Ahmedabad,Utilities,Android
